"VBELN";"ERDAT";"ERNAM";"VKORG";"KUNNR";"POSNR";"ARKTX";"NETWR";"WAERK";"KWMENG"
"8628";"2006-01-30 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 104";"117300.0E0";"EUR";"34.0E0"
"8629";"2006-02-04 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";"Tastatur Standard - Modell EURO";"26797.65E0";"EUR";"447.0E0"
"8629";"2006-02-04 00:00:00.000000000";"MAASSBERG";"1000";"2130";"20";"Tastatur Profesional - Modell NATURAL";"24138.0E0";"EUR";"270.0E0"
"8629";"2006-02-04 00:00:00.000000000";"MAASSBERG";"1000";"2130";"30";"Festplatte 10.80 GB / SCSI-2-Fast";"75326.9E0";"EUR";"341.0E0"
"8629";"2006-02-04 00:00:00.000000000";"MAASSBERG";"1000";"2130";"40";"SIM-Modul 4M x 36, 70 ns";"6099.0E0";"EUR";"114.0E0"
"8630";"2006-02-05 00:00:00.000000000";"MAASSBERG";"1000";"2300";"10";""Scheinwerfer ""Deluxe"""";"49200.0E0";"EUR";"820.0E0"
"8630";"2006-02-05 00:00:00.000000000";"MAASSBERG";"1000";"2300";"20";"Motorradhelm - Standard";"112500.0E0";"EUR";"375.0E0"
"8631";"2006-02-05 00:00:00.000000000";"MAASSBERG";"1000";"1360";"10";"Sunny Sunny 01";"6013.0E0";"EUR";"7.0E0"
"8631";"2006-02-05 00:00:00.000000000";"MAASSBERG";"1000";"1360";"20";"Flatscreen MS 1585";"10823.4E0";"EUR";"9.0E0"
"8631";"2006-02-05 00:00:00.000000000";"MAASSBERG";"1000";"1360";"30";"Jotachi SN4000";"20185.2E0";"EUR";"14.0E0"
"8631";"2006-02-05 00:00:00.000000000";"MAASSBERG";"1000";"1360";"40";"MAG DX 17F";"10767.9E0";"EUR";"13.0E0"
"8632";"2006-02-05 00:00:00.000000000";"MAASSBERG";"1000";"1460";"10";"Flatscreen LE 50 P";"5398.8E0";"EUR";"12.0E0"
"8633";"2006-02-05 00:00:00.000000000";"MAASSBERG";"1000";"2004";"10";"Flatscreen MS 1585";"54115.8E0";"EUR";"47.0E0"
"8633";"2006-02-05 00:00:00.000000000";"MAASSBERG";"1000";"2004";"20";"Flatscreen LE 50 P";"15739.6E0";"EUR";"38.0E0"
"8633";"2006-02-05 00:00:00.000000000";"MAASSBERG";"1000";"2004";"30";"Sunny Sunny 01";"35002.8E0";"EUR";"42.0E0"
"8633";"2006-02-05 00:00:00.000000000";"MAASSBERG";"1000";"2004";"40";"Jotachi SN4000";"73977.4E0";"EUR";"53.0E0"
"8634";"2006-02-05 00:00:00.000000000";"MAASSBERG";"1000";"2200";"10";"MAG DX 17F";"37305.6E0";"EUR";"48.0E0"
"8635";"2006-02-05 00:00:00.000000000";"MMUELLER";"1000";"1033";"10";"Gluehlampe 60 Watt klar 220/235V";"30.14E0";"EUR";"80.0E0"
"8636";"2006-02-05 00:00:00.000000000";"MMUELLER";"1000";"1033";"10";"Gluehlampe 60 Watt klar 220/235V";"3.77E0";"EUR";"10.0E0"
"8637";"2006-02-05 00:00:00.000000000";"MMUELLER";"1000";"1300";"10";"Gluehlampe 80 Watt klar 220/235V";"19.66E0";"EUR";"50.0E0"
"8638";"2006-02-05 00:00:00.000000000";"MMUELLER";"1000";"1460";"10";"CD-ROM Laufwerk";"1120.5E0";"EUR";"15.0E0"
"8639";"2006-02-05 00:00:00.000000000";"MMUELLER";"1000";"1001";"10";"Gluehlampe 60 Watt klar 220/235V";"26.38E0";"EUR";"70.0E0"
"8640";"2006-02-05 00:00:00.000000000";"MMUELLER";"1000";"1002";"10";"Gluehlampe 80 Watt klar 220/235V";"31.46E0";"EUR";"80.0E0"
"8641";"2006-02-05 00:00:00.000000000";"MMUELLER";"1000";"1174";"10";"Flatscreen LE 64P";"1100.0E0";"EUR";"1.0E0"
"8642";"2006-02-05 00:00:00.000000000";"MMUELLER";"1000";"1174";"10";"Flatscreen LE 64P";"48400.0E0";"EUR";"44.0E0"
"8643";"2006-02-05 00:00:00.000000000";"MMUELLER";"1000";"1175";"10";"Flatscreen MS 1575P";"55000.0E0";"EUR";"44.0E0"
"8644";"2006-02-05 00:00:00.000000000";"MMUELLER";"1000";"1175";"10";"Flatscreen MS 1575P";"1250.0E0";"EUR";"1.0E0"
"8645";"2006-02-06 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";"Tastatur Standard - Modell EURO-Special";"23051.4E0";"EUR";"412.0E0"
"8645";"2006-02-06 00:00:00.000000000";"MAASSBERG";"1000";"2007";"20";"Festplatte 21.49 GB / SCSI-2-Fast";"53932.8E0";"EUR";"192.0E0"
"8645";"2006-02-06 00:00:00.000000000";"MAASSBERG";"1000";"2007";"30";"Prozessor  700  MHz";"19603.1E0";"EUR";"71.0E0"
"8645";"2006-02-06 00:00:00.000000000";"MAASSBERG";"1000";"2007";"40";"SIM-Modul 8M x 32, PS/2-72 Pin EDO-RAM";"9851.2E0";"EUR";"131.0E0"
"8646";"2006-02-07 00:00:00.000000000";"MAASSBERG";"1000";"1901";"10";"Deluxe Taillight";"14710.8E0";"USD";"492.0E0"
"8646";"2006-02-07 00:00:00.000000000";"MAASSBERG";"1000";"1901";"20";"Deluxe Gas Tank Striping Decals";"19977.82E0";"USD";"802.0E0"
"8647";"2006-02-07 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"Sunny Xa1";"6864.9E0";"EUR";"7.0E0"
"8647";"2006-02-07 00:00:00.000000000";"MAASSBERG";"1000";"1172";"20";"MAG PA/DX 175";"12161.8E0";"EUR";"14.0E0"
"8647";"2006-02-07 00:00:00.000000000";"MAASSBERG";"1000";"1172";"30";"Flatscreen MS 1460 P";"11167.0E0";"EUR";"13.0E0"
"8647";"2006-02-07 00:00:00.000000000";"MAASSBERG";"1000";"1172";"40";"Jotachi SN4500";"12940.2E0";"EUR";"18.0E0"
"8648";"2006-02-07 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";"Flatscreen MS 1775P";"17738.0E0";"EUR";"14.0E0"
"8649";"2006-02-07 00:00:00.000000000";"MAASSBERG";"1000";"1033";"10";"MAG PA/DX 175";"43332.8E0";"EUR";"53.0E0"
"8649";"2006-02-07 00:00:00.000000000";"MAASSBERG";"1000";"1033";"20";"Jotachi SN4500";"33874.2E0";"EUR";"51.0E0"
"8649";"2006-02-07 00:00:00.000000000";"MAASSBERG";"1000";"1033";"30";"Flatscreen MS 1460 P";"68600.0E0";"EUR";"49.0E0"
"8649";"2006-02-07 00:00:00.000000000";"MAASSBERG";"1000";"1033";"40";"Sunny Xa1";"46334.4E0";"EUR";"48.0E0"
"8650";"2006-02-07 00:00:00.000000000";"MAASSBERG";"1000";"2140";"10";"Flatscreen MS 1775P";"54067.5E0";"EUR";"45.0E0"
"8651";"2006-02-10 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"Prozessor  500 MHz";"32398.8E0";"EUR";"203.0E0"
"8651";"2006-02-10 00:00:00.000000000";"MAASSBERG";"1000";"1172";"20";"Festplatte 42.94 GB / SCSI-2-Fast";"30709.8E0";"EUR";"99.0E0"
"8651";"2006-02-10 00:00:00.000000000";"MAASSBERG";"1000";"1172";"30";"Tastatur Professional - Modell PROFITEC";"21710.0E0";"EUR";"334.0E0"
"8651";"2006-02-10 00:00:00.000000000";"MAASSBERG";"1000";"1172";"40";"SIM-Modul 16M x 32, 70 ns";"13620.0E0";"EUR";"100.0E0"
"8654";"2006-02-11 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";"SEC Multisync XV15";"13142.4E0";"EUR";"12.0E0"
"8656";"2006-02-11 00:00:00.000000000";"MAASSBERG";"1000";"2200";"10";"SEC Multisync XV15";"44651.2E0";"EUR";"43.0E0"
"8657";"2006-02-12 00:00:00.000000000";"MAASSBERG";"1000";"1460";"10";"Tastatur Professional - Modell MAXITEC";"22611.8E0";"EUR";"334.0E0"
"8657";"2006-02-12 00:00:00.000000000";"MAASSBERG";"1000";"1460";"20";"SIM-Modul 8M x 36, 70 ns";"6316.2E0";"EUR";"66.0E0"
"8657";"2006-02-12 00:00:00.000000000";"MAASSBERG";"1000";"1460";"30";"Festplatte 21.13 GB /  ATA-2";"90340.8E0";"EUR";"348.0E0"
"8677";"2006-02-13 00:00:00.000000000";"MAASSBERG";"1000";"1900";"10";"CrossFun / 350 cm3";"434000.0E0";"EUR";"62.0E0"
"8678";"2006-02-13 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";"Jotachi SN 7000";"12455.8E0";"EUR";"14.0E0"
"8678";"2006-02-13 00:00:00.000000000";"MAASSBERG";"1000";"2130";"20";"MAG DX 15F/Fe";"10236.2E0";"EUR";"13.0E0"
"8678";"2006-02-13 00:00:00.000000000";"MAASSBERG";"1000";"2130";"30";"SEC Multisync XV 17";"12956.0E0";"EUR";"10.0E0"
"8678";"2006-02-13 00:00:00.000000000";"MAASSBERG";"1000";"2130";"40";"Sunny Extrem";"2033.0E0";"EUR";"2.0E0"
"8679";"2006-02-13 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"Flatscreen MS 1575P";"8990.4E0";"EUR";"8.0E0"
"8680";"2006-02-13 00:00:00.000000000";"MAASSBERG";"1000";"2004";"10";"Flatscreen MS 1575P";"45000.0E0";"EUR";"36.0E0"
"8680";"2006-02-13 00:00:00.000000000";"MAASSBERG";"1000";"2004";"20";"SEC Multisync XV 17";"57410.5E0";"EUR";"47.0E0"
"8680";"2006-02-13 00:00:00.000000000";"MAASSBERG";"1000";"2004";"30";"Jotachi SN 7000";"44150.4E0";"EUR";"54.0E0"
"8680";"2006-02-13 00:00:00.000000000";"MAASSBERG";"1000";"2004";"40";"MAG DX 15F/Fe";"32142.5E0";"EUR";"43.0E0"
"8681";"2006-02-13 00:00:00.000000000";"MAASSBERG";"1000";"2140";"10";"Sunny Extrem";"59532.4E0";"EUR";"62.0E0"
"8695";"2006-02-19 00:00:00.000000000";"OBERBOERSCHG";"2400";"2401";"10";"Pump PRECISION 102";"67600.0E0";"EUR";"26.0E0"
"8696";"2006-02-19 00:00:00.000000000";"OBERBOERSCHG";"2400";"2401";"10";"Pump PRECISION 103";"57000.0E0";"EUR";"19.0E0"
"8697";"2006-02-19 00:00:00.000000000";"OBERBOERSCHG";"2400";"2401";"10";"Pump PRECISION 104";"88450.0E0";"EUR";"29.0E0"
"8698";"2006-02-19 00:00:00.000000000";"OBERBOERSCHG";"2400";"2402";"10";"Pump PRECISION 102";"65000.0E0";"EUR";"25.0E0"
"8699";"2006-02-19 00:00:00.000000000";"OBERBOERSCHG";"2400";"2402";"10";"Pump PRECISION 103";"63000.0E0";"EUR";"21.0E0"
"8700";"2006-02-19 00:00:00.000000000";"OBERBOERSCHG";"2400";"2402";"10";"Pump PRECISION 104";"76250.0E0";"EUR";"25.0E0"
"8701";"2006-02-19 00:00:00.000000000";"OBERBOERSCHG";"2500";"2502";"10";"Pump PRECISION 102";"72000.0E0";"EUR";"24.0E0"
"8702";"2006-02-19 00:00:00.000000000";"OBERBOERSCHG";"2500";"2502";"10";"Pump PRECISION 103";"68000.0E0";"EUR";"20.0E0"
"8703";"2006-02-19 00:00:00.000000000";"OBERBOERSCHG";"2500";"2502";"10";"Pump PRECISION 104";"93150.0E0";"EUR";"27.0E0"
"8704";"2006-02-19 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 102";"105000.0E0";"EUR";"35.0E0"
"8705";"2006-02-19 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 103";"85000.0E0";"EUR";"25.0E0"
"8706";"2006-02-19 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 104";"127650.0E0";"EUR";"37.0E0"
"8708";"2006-02-21 00:00:00.000000000";"MAASSBERG";"1000";"1360";"10";""PAQ Bildschirm, 20"", Farbe"";"6161.0E0";"EUR";"5.0E0"
"8709";"2006-02-21 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";""PAQ Bildschirm, 20"", Farbe"";"27108.4E0";"EUR";"22.0E0"
"8710";"2006-02-24 00:00:00.000000000";"MAASSBERG";"1000";"1460";"10";""TFT Bildschirm, 17""1"";"3246.5E0";"EUR";"5.0E0"
"8743";"2006-03-04 00:00:00.000000000";"MAASSBERG";"1000";"1360";"10";"SIM-Modul 4M x 36, 70 ns";"5992.0E0";"EUR";"112.0E0"
"8743";"2006-03-04 00:00:00.000000000";"MAASSBERG";"1000";"1360";"20";"Tastatur Standard - Modell EURO";"26557.85E0";"EUR";"443.0E0"
"8743";"2006-03-04 00:00:00.000000000";"MAASSBERG";"1000";"1360";"30";"Tastatur Profesional - Modell NATURAL";"23869.8E0";"EUR";"267.0E0"
"8743";"2006-03-04 00:00:00.000000000";"MAASSBERG";"1000";"1360";"40";"Festplatte 10.80 GB / SCSI-2-Fast";"74443.3E0";"EUR";"337.0E0"
"8746";"2006-03-05 00:00:00.000000000";"MAASSBERG";"1000";"1901";"10";"Deluxe Headlight";"57697.35E0";"USD";"965.0E0"
"8746";"2006-03-05 00:00:00.000000000";"MAASSBERG";"1000";"1901";"20";"Motorcycle Helmet - Standard";"131836.95E0";"USD";"441.0E0"
"8747";"2006-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";"Jotachi SN4000";"18743.4E0";"EUR";"13.0E0"
"8747";"2006-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2007";"20";"Sunny Sunny 01";"6013.0E0";"EUR";"7.0E0"
"8747";"2006-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2007";"30";"Flatscreen MS 1585";"10823.4E0";"EUR";"9.0E0"
"8747";"2006-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2007";"40";"Flatscreen LE 50 P";"5398.8E0";"EUR";"12.0E0"
"8748";"2006-03-05 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"MAG DX 17F";"10767.9E0";"EUR";"13.0E0"
"8749";"2006-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2004";"10";"Flatscreen MS 1585";"52964.4E0";"EUR";"46.0E0"
"8749";"2006-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2004";"20";"Jotachi SN4000";"72581.6E0";"EUR";"52.0E0"
"8749";"2006-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2004";"30";"MAG DX 17F";"36528.4E0";"EUR";"47.0E0"
"8749";"2006-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2004";"40";"Sunny Sunny 01";"35002.8E0";"EUR";"42.0E0"
"8750";"2006-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2200";"10";"Flatscreen LE 50 P";"15325.4E0";"EUR";"37.0E0"
"8751";"2006-03-05 00:00:00.000000000";"MMUELLER";"1000";"1033";"10";"Gluehlampe 60 Watt klar 220/235V";"30.14E0";"EUR";"80.0E0"
"8752";"2006-03-05 00:00:00.000000000";"MMUELLER";"1000";"1033";"10";"Gluehlampe 60 Watt klar 220/235V";"3.77E0";"EUR";"10.0E0"
"8753";"2006-03-05 00:00:00.000000000";"MMUELLER";"1000";"1300";"10";"Gluehlampe 80 Watt klar 220/235V";"19.66E0";"EUR";"50.0E0"
"8754";"2006-03-05 00:00:00.000000000";"MMUELLER";"1000";"1460";"10";"CD-ROM Laufwerk";"1120.5E0";"EUR";"15.0E0"
"8755";"2006-03-05 00:00:00.000000000";"MMUELLER";"1000";"1001";"10";"Gluehlampe 60 Watt klar 220/235V";"26.38E0";"EUR";"70.0E0"
"8756";"2006-03-05 00:00:00.000000000";"MMUELLER";"1000";"1002";"10";"Gluehlampe 80 Watt klar 220/235V";"31.46E0";"EUR";"80.0E0"
"8757";"2006-03-05 00:00:00.000000000";"MMUELLER";"1000";"1174";"10";"Flatscreen LE 64P";"1100.0E0";"EUR";"1.0E0"
"8758";"2006-03-05 00:00:00.000000000";"MMUELLER";"1000";"1174";"10";"Flatscreen LE 64P";"48400.0E0";"EUR";"44.0E0"
"8759";"2006-03-05 00:00:00.000000000";"MMUELLER";"1000";"1175";"10";"Flatscreen MS 1575P";"55000.0E0";"EUR";"44.0E0"
"8760";"2006-03-05 00:00:00.000000000";"MMUELLER";"1000";"1175";"10";"Flatscreen MS 1575P";"1250.0E0";"EUR";"1.0E0"
"8766";"2006-03-06 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";"Tastatur Standard - Modell EURO-Special";"22827.6E0";"EUR";"408.0E0"
"8766";"2006-03-06 00:00:00.000000000";"MAASSBERG";"1000";"2130";"20";"Festplatte 21.49 GB / SCSI-2-Fast";"53371.0E0";"EUR";"190.0E0"
"8766";"2006-03-06 00:00:00.000000000";"MAASSBERG";"1000";"2130";"30";"Prozessor  700  MHz";"19327.0E0";"EUR";"70.0E0"
"8766";"2006-03-06 00:00:00.000000000";"MAASSBERG";"1000";"2130";"40";"SIM-Modul 8M x 32, PS/2-72 Pin EDO-RAM";"9700.8E0";"EUR";"129.0E0"
"8768";"2006-03-07 00:00:00.000000000";"MAASSBERG";"1000";"1174";"10";""Benzintank ""Deluxe""-Zierstreifen"";"23600.0E0";"EUR";"944.0E0"
"8768";"2006-03-07 00:00:00.000000000";"MAASSBERG";"1000";"1174";"20";""R³cklicht ""Deluxe"""";"17370.0E0";"EUR";"579.0E0"
"8769";"2006-03-07 00:00:00.000000000";"MAASSBERG";"1000";"1360";"10";"Jotachi SN4500";"12940.2E0";"EUR";"18.0E0"
"8769";"2006-03-07 00:00:00.000000000";"MAASSBERG";"1000";"1360";"20";"Flatscreen MS 1775P";"16471.0E0";"EUR";"13.0E0"
"8769";"2006-03-07 00:00:00.000000000";"MAASSBERG";"1000";"1360";"30";"Flatscreen MS 1460 P";"11167.0E0";"EUR";"13.0E0"
"8769";"2006-03-07 00:00:00.000000000";"MAASSBERG";"1000";"1360";"40";"MAG PA/DX 175";"12161.8E0";"EUR";"14.0E0"
"8770";"2006-03-07 00:00:00.000000000";"MAASSBERG";"1000";"1460";"10";"Sunny Xa1";"6864.9E0";"EUR";"7.0E0"
"8771";"2006-03-07 00:00:00.000000000";"MAASSBERG";"1000";"1033";"10";"Flatscreen MS 1775P";"54067.5E0";"EUR";"45.0E0"
"8771";"2006-03-07 00:00:00.000000000";"MAASSBERG";"1000";"1033";"20";"Flatscreen MS 1460 P";"67200.0E0";"EUR";"48.0E0"
"8771";"2006-03-07 00:00:00.000000000";"MAASSBERG";"1000";"1033";"30";"MAG PA/DX 175";"42515.2E0";"EUR";"52.0E0"
"8771";"2006-03-07 00:00:00.000000000";"MAASSBERG";"1000";"1033";"40";"Sunny Xa1";"45369.1E0";"EUR";"47.0E0"
"8772";"2006-03-07 00:00:00.000000000";"MAASSBERG";"1000";"2140";"10";"Jotachi SN4500";"33210.0E0";"EUR";"50.0E0"
"8778";"2006-03-10 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"Tastatur Professional - Modell PROFITEC";"21450.0E0";"EUR";"330.0E0"
"8778";"2006-03-10 00:00:00.000000000";"MAASSBERG";"1000";"1172";"20";"Festplatte 42.94 GB / SCSI-2-Fast";"30399.6E0";"EUR";"98.0E0"
"8778";"2006-03-10 00:00:00.000000000";"MAASSBERG";"1000";"1172";"30";"SIM-Modul 16M x 32, 70 ns";"13483.8E0";"EUR";"99.0E0"
"8778";"2006-03-10 00:00:00.000000000";"MAASSBERG";"1000";"1172";"40";"Prozessor  500 MHz";"32079.6E0";"EUR";"201.0E0"
"8780";"2006-03-11 00:00:00.000000000";"MAASSBERG";"1000";"2300";"10";"SunFun / 1200 cm3";"1170000.0E0";"EUR";"78.0E0"
"8781";"2006-03-11 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";"SEC Multisync XV15";"13142.4E0";"EUR";"12.0E0"
"8781";"2006-03-11 00:00:00.000000000";"MAASSBERG";"1000";"2130";"20";"Sunny Tetral3";"6614.3E0";"EUR";"7.0E0"
"8781";"2006-03-11 00:00:00.000000000";"MAASSBERG";"1000";"2130";"30";"Jotachi SN5000";"15544.8E0";"EUR";"18.0E0"
"8781";"2006-03-11 00:00:00.000000000";"MAASSBERG";"1000";"2130";"40";"Flatscreen LE 64P";"12902.4E0";"EUR";"18.0E0"
"8782";"2006-03-11 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";"Flatscreen MS 1785P";"22876.9E0";"EUR";"17.0E0"
"8783";"2006-03-11 00:00:00.000000000";"MAASSBERG";"1000";"2004";"10";"Sunny Tetral3";"49532.0E0";"EUR";"56.0E0"
"8783";"2006-03-11 00:00:00.000000000";"MAASSBERG";"1000";"2004";"20";"Flatscreen MS 1785P";"70405.2E0";"EUR";"54.0E0"
"8783";"2006-03-11 00:00:00.000000000";"MAASSBERG";"1000";"2004";"30";"SEC Multisync XV15";"44651.2E0";"EUR";"43.0E0"
"8783";"2006-03-11 00:00:00.000000000";"MAASSBERG";"1000";"2004";"40";"Jotachi SN5000";"40726.8E0";"EUR";"54.0E0"
"8784";"2006-03-11 00:00:00.000000000";"MAASSBERG";"1000";"2200";"10";"Flatscreen LE 64P";"35200.0E0";"EUR";"32.0E0"
"8789";"2006-03-12 00:00:00.000000000";"MAASSBERG";"1000";"1460";"10";"Tastatur Professional - Modell MAXITEC";"22341.0E0";"EUR";"330.0E0"
"8789";"2006-03-12 00:00:00.000000000";"MAASSBERG";"1000";"1460";"20";"Festplatte 21.13 GB /  ATA-2";"89302.4E0";"EUR";"344.0E0"
"8789";"2006-03-12 00:00:00.000000000";"MAASSBERG";"1000";"1460";"30";"SIM-Modul 8M x 36, 70 ns";"6220.5E0";"EUR";"65.0E0"
"8791";"2006-03-13 00:00:00.000000000";"MAASSBERG";"1000";"1900";"10";"CrossFun / 350 cm3";"518000.0E0";"EUR";"74.0E0"
"8792";"2006-03-13 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";"Flatscreen MS 1575P";"8990.4E0";"EUR";"8.0E0"
"8792";"2006-03-13 00:00:00.000000000";"MAASSBERG";"1000";"2130";"20";"Jotachi SN 7000";"12455.8E0";"EUR";"14.0E0"
"8792";"2006-03-13 00:00:00.000000000";"MAASSBERG";"1000";"2130";"30";"MAG DX 15F/Fe";"10236.2E0";"EUR";"13.0E0"
"8792";"2006-03-13 00:00:00.000000000";"MAASSBERG";"1000";"2130";"40";"SEC Multisync XV 17";"12956.0E0";"EUR";"10.0E0"
"8793";"2006-03-13 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"Sunny Extrem";"2033.0E0";"EUR";"2.0E0"
"8794";"2006-03-13 00:00:00.000000000";"MAASSBERG";"1000";"1033";"10";"MAG DX 15F/Fe";"32142.5E0";"EUR";"43.0E0"
"8794";"2006-03-13 00:00:00.000000000";"MAASSBERG";"1000";"1033";"20";"SEC Multisync XV 17";"56189.0E0";"EUR";"46.0E0"
"8794";"2006-03-13 00:00:00.000000000";"MAASSBERG";"1000";"1033";"30";"Flatscreen MS 1575P";"43750.0E0";"EUR";"35.0E0"
"8794";"2006-03-13 00:00:00.000000000";"MAASSBERG";"1000";"1033";"40";"Sunny Extrem";"58572.2E0";"EUR";"61.0E0"
"8795";"2006-03-13 00:00:00.000000000";"MAASSBERG";"1000";"2140";"10";"Jotachi SN 7000";"44150.4E0";"EUR";"54.0E0"
"8801";"2006-03-13 00:00:00.000000000";"OBERBOERSCHG";"2400";"2401";"10";"Pump PRECISION 102";"67600.0E0";"EUR";"26.0E0"
"8802";"2006-03-13 00:00:00.000000000";"OBERBOERSCHG";"2400";"2401";"10";"Pump PRECISION 103";"45000.0E0";"EUR";"15.0E0"
"8803";"2006-03-13 00:00:00.000000000";"OBERBOERSCHG";"2400";"2401";"10";"Pump PRECISION 104";"82350.0E0";"EUR";"27.0E0"
"8804";"2006-03-13 00:00:00.000000000";"OBERBOERSCHG";"2400";"2402";"10";"Pump PRECISION 102";"70200.0E0";"EUR";"27.0E0"
"8805";"2006-03-13 00:00:00.000000000";"OBERBOERSCHG";"2400";"2402";"10";"Pump PRECISION 103";"69000.0E0";"EUR";"23.0E0"
"8806";"2006-03-13 00:00:00.000000000";"OBERBOERSCHG";"2400";"2402";"10";"Pump PRECISION 104";"76250.0E0";"EUR";"25.0E0"
"8807";"2006-03-13 00:00:00.000000000";"OBERBOERSCHG";"2500";"2502";"10";"Pump PRECISION 102";"75000.0E0";"EUR";"25.0E0"
"8808";"2006-03-13 00:00:00.000000000";"OBERBOERSCHG";"2500";"2502";"10";"Pump PRECISION 103";"64600.0E0";"EUR";"19.0E0"
"8809";"2006-03-13 00:00:00.000000000";"OBERBOERSCHG";"2500";"2502";"10";"Pump PRECISION 104";"79350.0E0";"EUR";"23.0E0"
"8810";"2006-03-13 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 102";"111000.0E0";"EUR";"37.0E0"
"8811";"2006-03-13 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 103";"112200.0E0";"EUR";"33.0E0"
"8812";"2006-03-13 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 104";"120750.0E0";"EUR";"35.0E0"
"8818";"2006-03-18 00:00:00.000000000";"MAASSBERG";"1000";"2000";"10";"Pumpe PRECISION 103";"112995.6E0";"EUR";"34.0E0"
"8818";"2006-03-18 00:00:00.000000000";"MAASSBERG";"1000";"2000";"20";"Pumpe Standard IDESNORM 100-402";"238905.0E0";"EUR";"75.0E0"
"8818";"2006-03-18 00:00:00.000000000";"MAASSBERG";"1000";"2000";"30";"Pumpe PRECISION 104";"99046.6E0";"EUR";"29.0E0"
"8818";"2006-03-18 00:00:00.000000000";"MAASSBERG";"1000";"2000";"40";"Pumpe PRECISION 101";"123243.2E0";"EUR";"46.0E0"
"8819";"2006-03-18 00:00:00.000000000";"MAASSBERG";"1000";"1032";"10";"Pumpe PRECISION 102";"85038.8E0";"EUR";"28.0E0"
"8821";"2006-03-21 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";""PAQ Bildschirm, 20"", Farbe"";"6161.0E0";"EUR";"5.0E0"
"8822";"2006-03-21 00:00:00.000000000";"MAASSBERG";"1000";"1460";"10";""PAQ Bildschirm, 20"", Farbe"";"27108.4E0";"EUR";"22.0E0"
"8823";"2006-03-24 00:00:00.000000000";"MAASSBERG";"1000";"1460";"10";""TFT Bildschirm, 17""1"";"3246.5E0";"EUR";"5.0E0"
"8824";"2006-03-24 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";""TFT Bildschirm, 17""1"";"18180.4E0";"EUR";"28.0E0"
"8826";"2006-03-28 00:00:00.000000000";"TIEMANN";"1000";"1000";"10";"Netzwerk Installation (SAPFIN)";"60000.0E0";"EUR";"4.0E0"
"8827";"2006-03-28 00:00:00.000000000";"TIEMANN";"1000";"1000";"10";"Netzwerk Installation (SAPFIN)";"60000.0E0";"EUR";"4.0E0"
"8828";"2006-04-02 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"SIM-Modul 4M x 36, 70 ns";"5938.5E0";"EUR";"111.0E0"
"8828";"2006-04-02 00:00:00.000000000";"MAASSBERG";"1000";"1172";"20";"Tastatur Standard - Modell EURO";"26258.1E0";"EUR";"438.0E0"
"8828";"2006-04-02 00:00:00.000000000";"MAASSBERG";"1000";"1172";"30";"Tastatur Profesional - Modell NATURAL";"23691.0E0";"EUR";"265.0E0"
"8828";"2006-04-02 00:00:00.000000000";"MAASSBERG";"1000";"1172";"40";"Festplatte 10.80 GB / SCSI-2-Fast";"73780.6E0";"EUR";"334.0E0"
"8830";"2006-04-03 00:00:00.000000000";"MAASSBERG";"1000";"1900";"10";""Scheinwerfer ""Deluxe"""";"75240.0E0";"EUR";""
